nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        62, 2.301414152E-01, 1.199999993E-01, 1.613790613E+00
        63, 2.299798028E-01, 1.200000024E-01, 1.613487530E+00
        64, 2.298181744E-01, 1.199999971E-01, 1.613184277E+00
        65, 2.296565611E-01, 1.199999998E-01, 1.612881247E+00
        66, 2.294949459E-01, 1.200000013E-01, 1.612578103E+00
        67, 2.293333190E-01, 1.199999969E-01, 1.612274981E+00
        68, 2.291717152E-01, 1.199999967E-01, 1.611971848E+00
        69, 2.290101086E-01, 1.200000026E-01, 1.608062800E+00
        70, 2.288484907E-01, 1.200000023E-01, 1.600788082E+00
        71, 2.286868742E-01, 1.200000029E-01, 1.593513248E+00
        72, 2.285252525E-01, 1.200000007E-01, 1.586238483E+00
        73, 2.283636325E-01, 1.199999993E-01, 1.578963760E+00
        74, 2.282020209E-01, 1.200000024E-01, 1.571689025E+00
        75, 2.280403976E-01, 1.199999993E-01, 1.564414240E+00
        76, 2.278787950E-01, 1.199999993E-01, 1.557140112E+00
        77, 2.277171776E-01, 1.199999993E-01, 1.549865410E+00
        78, 2.275555601E-01, 1.199999993E-01, 1.542590640E+00
        79, 2.273939494E-01, 1.200000029E-01, 1.535315886E+00
        80, 2.272323250E-01, 1.199999993E-01, 1.528041124E+00
        81, 2.270707084E-01, 1.199999998E-01, 1.520766396E+00
        82, 2.269090877E-01, 1.199999980E-01, 1.513491601E+00
        83, 2.267474655E-01, 1.199999955E-01, 1.506216772E+00
        84, 2.265858730E-01, 1.200000009E-01, 1.498942820E+00
        85, 2.264242506E-01, 1.199999982E-01, 1.491668018E+00
        86, 2.262626318E-01, 1.199999976E-01, 1.484393269E+00
        87, 2.261010147E-01, 1.199999980E-01, 1.473779995E+00
        88, 2.259394001E-01, 1.200000000E-01, 1.460944002E+00
        89, 2.257777846E-01, 1.200000015E-01, 1.448108006E+00
        90, 2.256161690E-01, 1.200000029E-01, 1.435272135E+00
        91, 2.254545402E-01, 1.199999973E-01, 1.422436014E+00
        92, 2.252929414E-01, 1.199999998E-01, 1.409601241E+00
        93, 2.251313223E-01, 1.199999993E-01, 1.396765236E+00
        94, 2.249697040E-01, 1.199999993E-01, 1.383929208E+00
        95, 2.248080856E-01, 1.199999993E-01, 1.371093206E+00
        96, 2.246464674E-01, 1.199999993E-01, 1.358257204E+00
        97, 2.244848491E-01, 1.199999993E-01, 1.345421270E+00
        98, 2.243232308E-01, 1.199999993E-01, 1.332585294E+00
        99, 2.241616191E-01, 1.200000029E-01, 1.319749326E+00
       100, 2.240000166E-01, 1.200000034E-01, 1.306914497E+00
