nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        37, 2.341818114E-01, 5.999999984E-02, 3.203534156E+00
        38, 2.340201949E-01, 6.000000028E-02, 3.198493779E+00
        39, 2.338585731E-01, 5.999999939E-02, 3.193453401E+00
        40, 2.336969601E-01, 6.000000073E-02, 3.188413084E+00
        41, 2.335353417E-01, 6.000000073E-02, 3.183372736E+00
        42, 2.333737235E-01, 6.000000073E-02, 3.178332418E+00
        43, 2.332121199E-01, 6.000000073E-02, 3.173292398E+00
        44, 2.330505017E-01, 6.000000073E-02, 3.168252081E+00
        45, 2.328888816E-01, 6.000000029E-02, 3.163211733E+00
        46, 2.327272617E-01, 5.999999984E-02, 3.158171266E+00
        47, 2.325656416E-01, 5.999999939E-02, 3.153130904E+00
        48, 2.324040294E-01, 6.000000094E-02, 3.148090690E+00
        49, 2.322424110E-01, 6.000000095E-02, 3.143050328E+00
        50, 2.320807852E-01, 5.999999900E-02, 3.138009921E+00
        51, 2.319191898E-01, 6.000000098E-02, 3.122769903E+00
        52, 2.317575688E-01, 6.000000008E-02, 3.094236024E+00
        53, 2.315959539E-01, 6.000000073E-02, 3.065702178E+00
        54, 2.314343304E-01, 5.999999918E-02, 3.037168235E+00
        55, 2.312727207E-01, 6.000000118E-02, 3.008634493E+00
        56, 2.311111031E-01, 6.000000117E-02, 2.980100617E+00
        57, 2.309494823E-01, 6.000000028E-02, 2.951566815E+00
        58, 2.307878665E-01, 6.000000073E-02, 2.923032910E+00
        59, 2.306262490E-01, 6.000000073E-02, 2.894499153E+00
        60, 2.304646465E-01, 6.000000073E-02, 2.865967959E+00
        61, 2.303030289E-01, 6.000000073E-02, 2.837434024E+00
        62, 2.301414115E-01, 6.000000073E-02, 2.808900207E+00
        63, 2.299797923E-01, 6.000000028E-02, 2.780366391E+00
        64, 2.298181799E-01, 6.000000162E-02, 2.751832575E+00
        65, 2.296565548E-01, 5.999999961E-02, 2.723298594E+00
        66, 2.294949348E-01, 5.999999894E-02, 2.694764763E+00
        67, 2.293333250E-01, 6.000000095E-02, 2.666230947E+00
        68, 2.291717150E-01, 5.999999899E-02, 2.637699666E+00
        69, 2.290100992E-01, 5.999999955E-02, 2.607332548E+00
        70, 2.288484828E-01, 6.000000007E-02, 2.575254519E+00
        71, 2.286868722E-01, 6.000000206E-02, 2.543176413E+00
        72, 2.285252530E-01, 6.000000184E-02, 2.511098258E+00
        73, 2.283636321E-01, 6.000000117E-02, 2.479020178E+00
        74, 2.282020138E-01, 6.000000118E-02, 2.446942061E+00
        75, 2.280403955E-01, 6.000000118E-02, 2.414863840E+00
        76, 2.278787905E-01, 6.000000073E-02, 2.382788718E+00
        77, 2.277171721E-01, 6.000000073E-02, 2.350710601E+00
        78, 2.275555539E-01, 6.000000073E-02, 2.318632513E+00
        79, 2.273939355E-01, 6.000000073E-02, 2.286554307E+00
        80, 2.272323207E-01, 6.000000162E-02, 2.254476190E+00
        81, 2.270706989E-01, 6.000000073E-02, 2.222398013E+00
        82, 2.269090788E-01, 6.000000028E-02, 2.190319881E+00
        83, 2.267474707E-01, 6.000000296E-02, 2.158241838E+00
        84, 2.265858530E-01, 5.999999916E-02, 2.126166590E+00
        85, 2.264242347E-01, 5.999999917E-02, 2.094088472E+00
        86, 2.262626226E-01, 6.000000078E-02, 2.062010374E+00
        87, 2.261010042E-01, 6.000000079E-02, 2.032514481E+00
        88, 2.259393810E-01, 5.999999949E-02, 2.004737020E+00
        89, 2.257777648E-01, 6.000000006E-02, 1.976959690E+00
        90, 2.256161431E-01, 5.999999918E-02, 1.949182235E+00
        91, 2.254545341E-01, 6.000000162E-02, 1.921404928E+00
        92, 2.252929257E-01, 6.000000029E-02, 1.893630013E+00
        93, 2.251313107E-01, 6.000000118E-02, 1.865852654E+00
        94, 2.249696907E-01, 6.000000073E-02, 1.838075265E+00
        95, 2.248080725E-01, 6.000000073E-02, 1.810297832E+00
        96, 2.246464540E-01, 6.000000073E-02, 1.782520443E+00
        97, 2.244848358E-01, 6.000000073E-02, 1.754743069E+00
        98, 2.243232191E-01, 6.000000118E-02, 1.726965666E+00
        99, 2.241616026E-01, 6.000000162E-02, 1.699188277E+00
       100, 2.239999907E-01, 5.999999939E-02, 1.671413407E+00
