nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        46, 2.325656483E-01, 7.999999594E-02, 2.750104945E+00
        47, 2.324040328E-01, 7.999999692E-02, 2.757732596E+00
        48, 2.322424146E-01, 7.999999699E-02, 2.765360427E+00
        49, 2.320807974E-01, 7.999999733E-02, 2.772988206E+00
        50, 2.319192032E-01, 8.000000038E-02, 2.770736599E+00
        51, 2.317575860E-01, 8.000000050E-02, 2.755606720E+00
        52, 2.315959683E-01, 8.000000042E-02, 2.740476821E+00
        53, 2.314343483E-01, 7.999999952E-02, 2.725346925E+00
        54, 2.312727306E-01, 7.999999945E-02, 2.710216995E+00
        55, 2.311111095E-01, 7.999999818E-02, 2.695087127E+00
        56, 2.309494920E-01, 7.999999818E-02, 2.679957081E+00
        57, 2.307878745E-01, 7.999999818E-02, 2.664827209E+00
        58, 2.306262571E-01, 7.999999818E-02, 2.649697341E+00
        59, 2.304646544E-01, 7.999999818E-02, 2.634568810E+00
        60, 2.303030306E-01, 7.999999594E-02, 2.619438767E+00
        61, 2.301414127E-01, 7.999999580E-02, 2.604308832E+00
        62, 2.299798089E-01, 8.000000057E-02, 2.589179084E+00
        63, 2.298181881E-01, 7.999999938E-02, 2.574049156E+00
        64, 2.296565670E-01, 7.999999811E-02, 2.558919165E+00
        65, 2.294949460E-01, 7.999999692E-02, 2.543789262E+00
        66, 2.293333267E-01, 7.999999628E-02, 2.528659156E+00
        67, 2.291717340E-01, 7.999999971E-02, 2.513530768E+00
        68, 2.290101123E-01, 7.999999838E-02, 2.491802859E+00
        69, 2.288484866E-01, 7.999999580E-02, 2.463914393E+00
        70, 2.286868756E-01, 7.999999833E-02, 2.436026182E+00
        71, 2.285252634E-01, 8.000000050E-02, 2.408137947E+00
        72, 2.283636385E-01, 7.999999818E-02, 2.380249497E+00
        73, 2.282020275E-01, 8.000000072E-02, 2.352361277E+00
        74, 2.280403948E-01, 7.999999565E-02, 2.324472722E+00
        75, 2.278787981E-01, 7.999999804E-02, 2.296587005E+00
        76, 2.277171802E-01, 7.999999818E-02, 2.268698700E+00
        77, 2.275555619E-01, 7.999999818E-02, 2.240810331E+00
        78, 2.273939435E-01, 7.999999818E-02, 2.212922018E+00
        79, 2.272323253E-01, 7.999999818E-02, 2.185033768E+00
        80, 2.270707142E-01, 8.000000072E-02, 2.157145467E+00
        81, 2.269090917E-01, 7.999999923E-02, 2.129257087E+00
        82, 2.267474769E-01, 8.000000050E-02, 2.101368718E+00
        83, 2.265858739E-01, 8.000000061E-02, 2.073482949E+00
        84, 2.264242439E-01, 7.999999650E-02, 2.045594594E+00
        85, 2.262626254E-01, 7.999999640E-02, 2.017706240E+00
        86, 2.261010112E-01, 7.999999787E-02, 1.987714242E+00
        87, 2.259393991E-01, 8.000000005E-02, 1.956321670E+00
        88, 2.257777718E-01, 7.999999684E-02, 1.924928837E+00
        89, 2.256161606E-01, 7.999999938E-02, 1.893536273E+00
        90, 2.254545393E-01, 7.999999833E-02, 1.862143613E+00
        91, 2.252929355E-01, 7.999999818E-02, 1.830753841E+00
        92, 2.251313244E-01, 8.000000072E-02, 1.799361240E+00
        93, 2.249696918E-01, 7.999999565E-02, 1.767968427E+00
        94, 2.248080806E-01, 7.999999818E-02, 1.736575805E+00
        95, 2.246464690E-01, 8.000000057E-02, 1.705183238E+00
        96, 2.244848373E-01, 7.999999580E-02, 1.673790429E+00
        97, 2.243232191E-01, 7.999999580E-02, 1.642397866E+00
        98, 2.241616011E-01, 7.999999594E-02, 1.611005120E+00
        99, 2.240000005E-01, 7.999999692E-02, 1.579615401E+00
