0	0.178101125
0.004	0.512168881
0.008	0.739622257
0.012	0.796264155
0.016	0.809748659
0.02	0.811166519
0.024	0.808551668
0.028	0.803881862
0.032	0.797954973
0.036	0.791377845
0.04	0.78433033
0.044	0.776947416
0.048	0.769319187
0.052	0.761468048
0.056	0.753360544
0.06	0.744728743
0.064	0.735272285
0.068	0.725092859
0.072	0.714359162
0.076	0.703217324
0.08	0.691779203
0.084	0.680279579
0.088	0.668797672
0.092	0.657389356
0.096	0.646186452
0.1	0.635102491
0.104	0.624225354
0.108	0.613598244
0.112	0.603102785
0.116	0.592943337
0.12	0.582915334
0.124	0.573158578
0.128	0.563608319
0.132	0.55426433
0.136	0.545168988
0.14	0.53625872
0.144	0.527606598
0.148	0.519116989
0.152	0.510874791
0.156	0.502815404
0.16	0.494949484
0.164	0.4873181
0.168	0.479796286
0.172	0.472590641
0.176	0.465399725
0.18	0.458565384
0.184	0.451786482
0.188	0.445208514
0.192	0.438829159
0.196	0.432483575
0.2	0.426480507
0.204	0.420521284
0.208	0.414685873
0.212	0.409098967
0.216	0.403544916
0.22	0.398184239
0.224	0.392976646
0.228	0.387794682
0.232	0.382852727
0.236	0.378023208
0.24	0.373208676
0.244	0.368626528
0.248	0.364148679
0.252	0.359685611
0.256	0.355413597
0.26	0.351271272
0.264	0.347143308
0.268	0.343139929
0.272	0.339306322
0.276	0.3354967
0.28	0.331732151
0.284	0.32819054
0.288	0.324682104
0.292	0.321192575
0.296	0.317856483
0.3	0.314627258
0.304	0.31141553
0.308	0.308232663
0.312	0.305255929
0.316	0.302310792
0.32	0.299392049
0.324	0.296515372
0.328	0.293808749
0.332	0.29112309
0.336	0.28845898
0.34	0.285839183
0.344	0.283341884
0.348	0.280865109
0.352	0.278409406
0.356	0.275975337
0.36	0.273656363
0.364	0.271351409
0.368	0.269074116
0.372	0.26681175
0.376	0.264631169
0.38	0.262491251
0.384	0.26036534
0.388	0.258267866
0.392	0.25621993
0.396	0.254243672
0.4	0.252295004
