0	0.202741581
0.004	0.501515006
0.008	0.661185697
0.012	0.685766715
0.016	0.688253433
0.02	0.685625087
0.024	0.681399454
0.028	0.676363255
0.032	0.670473641
0.036	0.66372699
0.04	0.656236597
0.044	0.648250407
0.048	0.639972414
0.052	0.631570925
0.056	0.623158727
0.06	0.614845829
0.064	0.606697682
0.068	0.598782349
0.072	0.591111094
0.076	0.58368334
0.08	0.576546952
0.084	0.569716141
0.088	0.563145714
0.092	0.556851303
0.096	0.550888763
0.1	0.545154601
0.104	0.539696599
0.108	0.534531369
0.112	0.529562153
0.116	0.524918015
0.12	0.520465485
0.124	0.516259446
0.128	0.512277866
0.132	0.508513123
0.136	0.50497668
0.14	0.501625165
0.144	0.498488663
0.148	0.49553564
0.152	0.492775201
0.156	0.490185757
0.16	0.487764048
0.164	0.485525453
0.168	0.483425133
0.172	0.481501064
0.176	0.47969228
0.18	0.478067083
0.184	0.476549968
0.188	0.475182554
0.192	0.473930235
0.196	0.472784632
0.2	0.471778971
0.204	0.470865206
0.208	0.470063482
0.212	0.469372374
0.216	0.468759306
0.22	0.468247959
0.224	0.467817254
0.228	0.467474034
0.232	0.467211156
0.236	0.467026766
0.24	0.466907971
0.244	0.466855068
0.248	0.466864922
0.252	0.466950354
0.256	0.467083147
0.26	0.467267006
0.264	0.467520413
0.268	0.467818242
0.272	0.468158326
0.276	0.468546548
0.28	0.468986647
0.284	0.469445408
0.288	0.469959656
0.292	0.470507283
0.296	0.471082071
0.3	0.471687099
0.304	0.472335914
0.308	0.473018683
0.312	0.473703467
0.316	0.474417532
0.32	0.475175842
0.324	0.47595824
0.328	0.476728718
0.332	0.477528792
0.336	0.478372737
0.34	0.479230506
0.344	0.48006022
0.348	0.48091986
0.352	0.481809266
0.356	0.482733018
0.36	0.483623201
0.364	0.484529017
0.368	0.485470792
0.372	0.486438158
0.376	0.48739467
0.38	0.48836442
0.384	0.489351769
0.388	0.490365129
0.392	0.491389166
0.396	0.49241282
0.4	0.493444362
