0	9.17412E-07
0.004	0.013632753
0.008	0.032223236
0.012	0.045586233
0.016	0.053361521
0.02	0.058928987
0.024	0.063505183
0.028	0.067416355
0.032	0.070802566
0.036	0.073812614
0.04	0.076518971
0.044	0.07897579
0.048	0.081223858
0.052	0.08329524
0.056	0.085215664
0.06	0.086997546
0.064	0.088652564
0.068	0.090204964
0.072	0.091665471
0.076	0.09304384
0.08	0.094337425
0.084	0.095547468
0.088	0.096703221
0.092	0.097798001
0.096	0.098812543
0.1	0.099787258
0.104	0.100706589
0.108	0.101563753
0.112	0.102393195
0.116	0.103154798
0.12	0.103886517
0.124	0.104568859
0.128	0.105210786
0.132	0.105817009
0.136	0.106380228
0.14	0.106908995
0.144	0.107399902
0.148	0.107857366
0.152	0.108277924
0.156	0.108665879
0.16	0.109025439
0.164	0.109345337
0.168	0.109648952
0.172	0.109898133
0.176	0.11014675
0.18	0.110333799
0.184	0.110509107
0.188	0.110657521
0.192	0.110763951
0.196	0.110874076
0.2	0.110915818
0.204	0.110953752
0.208	0.110972715
0.212	0.11093858
0.216	0.110904435
0.22	0.110832317
0.224	0.110729753
0.228	0.110627093
0.232	0.11047102
0.236	0.110295651
0.24	0.110120003
0.244	0.109886645
0.248	0.109641276
0.252	0.10939151
0.256	0.109091037
0.26	0.108766521
0.264	0.108441035
0.268	0.108075637
0.272	0.107662106
0.276	0.10724698
0.28	0.106826302
0.284	0.106308999
0.288	0.105789167
0.292	0.105266768
0.296	0.10468148
0.3	0.104044378
0.304	0.103403349
0.308	0.102758322
0.312	0.102010262
0.316	0.101244206
0.32	0.10047231
0.324	0.099685994
0.328	0.098799766
0.332	0.097905516
0.336	0.097003022
0.34	0.096078914
0.344	0.095079463
0.348	0.094069395
0.352	0.093048362
0.356	0.092016001
0.36	0.090940001
0.364	0.08985299
0.368	0.088752192
0.372	0.087637568
0.376	0.086525609
0.38	0.085404592
0.384	0.084269164
0.388	0.08311772
0.392	0.081966016
0.396	0.080841115
0.4	0.079700339
