nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 2.400000000E-01, 1.999999918E-02, 0.000000000E+00
         2, 2.398383670E-01, 1.999999896E-02, 5.199224085E+00
         3, 2.396767712E-01, 1.999999884E-02, 6.989079639E+00
         4, 2.395151588E-01, 1.999999918E-02, 7.223354340E+00
         5, 2.393535470E-01, 1.999999959E-02, 7.433544546E+00
         6, 2.391919290E-01, 1.999999978E-02, 7.328138113E+00
         7, 2.390303017E-01, 1.999999918E-02, 7.222731352E+00
         8, 2.388686814E-01, 1.999999918E-02, 7.117324710E+00
         9, 2.387070643E-01, 1.999999942E-02, 7.012428500E+00
        10, 2.385454431E-01, 1.999999918E-02, 6.911620259E+00
        11, 2.383838326E-01, 1.999999858E-02, 6.810821056E+00
        12, 2.382222143E-01, 1.999999858E-02, 6.710012913E+00
        13, 2.380606030E-01, 1.999999918E-02, 6.609204769E+00
        14, 2.378989847E-01, 1.999999918E-02, 6.508396149E+00
        15, 2.377373664E-01, 1.999999918E-02, 6.407587886E+00
        16, 2.375757481E-01, 1.999999918E-02, 6.306779683E+00
        17, 2.374141354E-01, 1.999999965E-02, 6.211856991E+00
        18, 2.372525143E-01, 1.999999933E-02, 6.141855985E+00
        19, 2.370909136E-01, 1.999999948E-02, 6.071861446E+00
        20, 2.369292927E-01, 1.999999918E-02, 6.001860023E+00
        21, 2.367676752E-01, 1.999999918E-02, 5.931859016E+00
        22, 2.366060650E-01, 1.999999978E-02, 5.861858487E+00
        23, 2.364444475E-01, 1.999999978E-02, 5.791857243E+00
        24, 2.362828231E-01, 1.999999918E-02, 5.721855879E+00
        25, 2.361212057E-01, 1.999999918E-02, 5.651854753E+00
        26, 2.359595883E-01, 1.999999918E-02, 5.581853867E+00
        27, 2.357979858E-01, 1.999999918E-02, 5.511859179E+00
        28, 2.356363684E-01, 1.999999918E-02, 5.441858053E+00
        29, 2.354747510E-01, 1.999999918E-02, 5.371857047E+00
        30, 2.353131337E-01, 1.999999918E-02, 5.301856160E+00
        31, 2.351515163E-01, 1.999999918E-02, 5.231854916E+00
        32, 2.349898989E-01, 1.999999918E-02, 5.161854088E+00
        33, 2.348282855E-01, 1.999999955E-02, 5.103491880E+00
        34, 2.346666611E-01, 1.999999903E-02, 5.066650540E+00
        35, 2.345050595E-01, 1.999999918E-02, 5.029811978E+00
        36, 2.343434376E-01, 1.999999888E-02, 4.992970228E+00
        37, 2.341818264E-01, 1.999999948E-02, 4.956128836E+00
        38, 2.340202045E-01, 1.999999918E-02, 4.919287086E+00
        39, 2.338585792E-01, 1.999999858E-02, 4.882445335E+00
        40, 2.336969679E-01, 1.999999918E-02, 4.845603943E+00
        41, 2.335353566E-01, 1.999999978E-02, 4.808762312E+00
        42, 2.333737314E-01, 1.999999918E-02, 4.771920443E+00
        43, 2.332121280E-01, 1.999999918E-02, 4.735082150E+00
