nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        39, 2.338585862E-01, 3.999999954E-02, 1.916652799E+00
        40, 2.336969679E-01, 3.999999955E-02, 1.891019851E+00
        41, 2.335353496E-01, 3.999999954E-02, 1.865386933E+00
        42, 2.333737314E-01, 3.999999954E-02, 1.839753956E+00
        43, 2.332121280E-01, 3.999999954E-02, 1.814123452E+00
        44, 2.330505096E-01, 3.999999955E-02, 1.788490474E+00
        45, 2.328888914E-01, 3.999999953E-02, 1.762857527E+00
        46, 2.327272713E-01, 3.999999923E-02, 1.737224534E+00
        47, 2.325656548E-01, 3.999999954E-02, 1.711591646E+00
        48, 2.324040365E-01, 3.999999955E-02, 1.685958728E+00
        49, 2.322424181E-01, 3.999999955E-02, 1.660325803E+00
        50, 2.320807997E-01, 3.999999950E-02, 1.634692833E+00
        51, 2.319191929E-01, 3.999999886E-02, 1.608680897E+00
        52, 2.317575793E-01, 3.999999953E-02, 1.582169555E+00
        53, 2.315959593E-01, 3.999999909E-02, 1.555658147E+00
        54, 2.314343444E-01, 3.999999953E-02, 1.529146746E+00
        55, 2.312727252E-01, 3.999999924E-02, 1.502635285E+00
        56, 2.311111095E-01, 3.999999954E-02, 1.476123929E+00
        57, 2.309494920E-01, 3.999999954E-02, 1.449612543E+00
        58, 2.307878745E-01, 3.999999954E-02, 1.423101142E+00
        59, 2.306262571E-01, 3.999999954E-02, 1.396589756E+00
        60, 2.304646544E-01, 3.999999954E-02, 1.370080799E+00
        61, 2.303030371E-01, 3.999999954E-02, 1.343569398E+00
        62, 2.301414196E-01, 3.999999953E-02, 1.317057997E+00
        63, 2.299798020E-01, 3.999999955E-02, 1.290546596E+00
        64, 2.298181847E-01, 3.999999954E-02, 1.264035210E+00
        65, 2.296565672E-01, 3.999999953E-02, 1.237523809E+00
        66, 2.294949497E-01, 3.999999955E-02, 1.211012393E+00
        67, 2.293333322E-01, 3.999999954E-02, 1.184501007E+00
        68, 2.291717228E-01, 3.999999835E-02, 1.157992056E+00
        69, 2.290101098E-01, 3.999999920E-02, 1.136368034E+00
        70, 2.288484917E-01, 3.999999924E-02, 1.119307272E+00
        71, 2.286868751E-01, 3.999999955E-02, 1.102246519E+00
        72, 2.285252568E-01, 3.999999953E-02, 1.085185781E+00
        73, 2.283636402E-01, 3.999999984E-02, 1.068125032E+00
        74, 2.282020203E-01, 3.999999954E-02, 1.051064290E+00
        75, 2.280404020E-01, 3.999999955E-02, 1.034003496E+00
        76, 2.278787985E-01, 3.999999954E-02, 1.016944319E+00
        77, 2.277171802E-01, 3.999999954E-02, 9.998835921E-01
        78, 2.275555620E-01, 3.999999954E-02, 9.828228205E-01
        79, 2.273939436E-01, 3.999999953E-02, 9.657620639E-01
        80, 2.272323254E-01, 3.999999954E-02, 9.487013221E-01
        81, 2.270707070E-01, 3.999999954E-02, 9.316405654E-01
        82, 2.269090888E-01, 3.999999955E-02, 9.145797938E-01
        83, 2.267474704E-01, 3.999999953E-02, 8.975190446E-01
        84, 2.265858662E-01, 3.999999938E-02, 8.804598451E-01
        85, 2.264242554E-01, 4.000000074E-02, 8.633991294E-01
        86, 2.262626305E-01, 3.999999954E-02, 8.463383522E-01
        87, 2.261010079E-01, 3.999999879E-02, 8.327484196E-01
        88, 2.259393905E-01, 3.999999894E-02, 8.214693442E-01
        89, 2.257777722E-01, 3.999999895E-02, 8.101902641E-01
        90, 2.256161606E-01, 4.000000014E-02, 7.989111803E-01
        91, 2.254545406E-01, 3.999999984E-02, 7.876321152E-01
        92, 2.252929355E-01, 3.999999954E-02, 7.763540670E-01
        93, 2.251313173E-01, 3.999999954E-02, 7.650750056E-01
        94, 2.249696990E-01, 3.999999955E-02, 7.537959218E-01
        95, 2.248080806E-01, 3.999999954E-02, 7.425168604E-01
        96, 2.246464624E-01, 3.999999954E-02, 7.312377840E-01
        97, 2.244848440E-01, 3.999999955E-02, 7.199586928E-01
        98, 2.243232258E-01, 3.999999953E-02, 7.086796314E-01
        99, 2.241616074E-01, 3.999999953E-02, 6.974005774E-01
       100, 2.240000024E-01, 3.999999923E-02, 6.861225292E-01
