nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        70, 2.288484917E-01, 1.999999903E-02, 1.706673622E+00
        71, 2.286868683E-01, 1.999999858E-02, 1.711947411E+00
        72, 2.285252568E-01, 1.999999918E-02, 1.717221081E+00
        73, 2.283636454E-01, 1.999999978E-02, 1.722494870E+00
        74, 2.282020203E-01, 1.999999918E-02, 1.727768540E+00
        75, 2.280403951E-01, 1.999999858E-02, 1.733042240E+00
        76, 2.278787985E-01, 1.999999918E-02, 1.738315582E+00
        77, 2.277171871E-01, 1.999999978E-02, 1.743589342E+00
        78, 2.275555619E-01, 1.999999918E-02, 1.748863041E+00
        79, 2.273939436E-01, 1.999999918E-02, 1.754136741E+00
        80, 2.272323254E-01, 1.999999918E-02, 1.759410441E+00
        81, 2.270707070E-01, 1.999999918E-02, 1.764684260E+00
        82, 2.269090888E-01, 1.999999918E-02, 1.769957960E+00
        83, 2.267474704E-01, 1.999999918E-02, 1.775231659E+00
        84, 2.265858670E-01, 1.999999918E-02, 1.780504867E+00
        85, 2.264242487E-01, 1.999999918E-02, 1.785778582E+00
        86, 2.262626305E-01, 1.999999918E-02, 1.791052390E+00
        87, 2.261010079E-01, 1.999999881E-02, 1.796289057E+00
        88, 2.259393972E-01, 1.999999948E-02, 1.801501259E+00
        89, 2.257777722E-01, 1.999999888E-02, 1.806713313E+00
        90, 2.256161606E-01, 1.999999948E-02, 1.811925411E+00
        91, 2.254545389E-01, 1.999999918E-02, 1.817137510E+00
        92, 2.252929355E-01, 1.999999918E-02, 1.822349131E+00
        93, 2.251313240E-01, 1.999999978E-02, 1.827561319E+00
        94, 2.249696990E-01, 1.999999918E-02, 1.832773268E+00
        95, 2.248080806E-01, 1.999999918E-02, 1.837985396E+00
        96, 2.246464624E-01, 1.999999918E-02, 1.843197584E+00
        97, 2.244848440E-01, 1.999999918E-02, 1.848409593E+00
        98, 2.243232258E-01, 1.999999918E-02, 1.853621781E+00
        99, 2.241616074E-01, 1.999999918E-02, 1.858833790E+00
       100, 2.240000041E-01, 1.999999918E-02, 1.864045501E+00
