nodenumber,    x-coordinate,    y-coordinate,turb-kinetic-energy
        43, 2.332121199E-01, 6.000000073E-02, 1.261735595E-02
        44, 2.330505017E-01, 6.000000073E-02, 1.095219367E-02
        45, 2.328888816E-01, 6.000000029E-02, 9.287029068E-03
        46, 2.327272617E-01, 5.999999984E-02, 7.621866793E-03
        47, 2.325656416E-01, 5.999999939E-02, 5.956702656E-03
        48, 2.324040294E-01, 6.000000094E-02, 4.291540497E-03
        49, 2.322424110E-01, 6.000000095E-02, 2.626376303E-03
        50, 2.320807852E-01, 5.999999900E-02, 9.612139684E-04
        51, 2.319191898E-01, 6.000000098E-02, 1.870409451E-05
        52, 2.317575688E-01, 6.000000008E-02, 1.763994368E-05
        53, 2.315959539E-01, 6.000000073E-02, 1.657579284E-05
        54, 2.314343304E-01, 5.999999918E-02, 1.551164155E-05
        55, 2.312727207E-01, 6.000000118E-02, 1.444749208E-05
        56, 2.311111031E-01, 6.000000117E-02, 1.338334079E-05
        57, 2.309494823E-01, 6.000000028E-02, 1.231919041E-05
        58, 2.307878665E-01, 6.000000073E-02, 1.125503957E-05
        59, 2.306262490E-01, 6.000000073E-02, 1.019088829E-05
        60, 2.304646465E-01, 6.000000073E-02, 9.126835842E-06
        61, 2.303030289E-01, 6.000000073E-02, 8.062684330E-06
        62, 2.301414115E-01, 6.000000073E-02, 6.998534854E-06
        63, 2.299797923E-01, 6.000000028E-02, 5.934383566E-06
        64, 2.298181799E-01, 6.000000162E-02, 4.870232505E-06
        65, 2.296565548E-01, 5.999999961E-02, 3.806081667E-06
        66, 2.294949348E-01, 5.999999894E-02, 2.741931622E-06
        67, 2.293333250E-01, 6.000000095E-02, 1.677780675E-06
        68, 2.291717150E-01, 5.999999899E-02, 6.137284618E-07
        69, 2.290100992E-01, 5.999999955E-02, 1.000000044E-07
        70, 2.288484828E-01, 6.000000007E-02, 1.000000032E-07
        71, 2.286868722E-01, 6.000000206E-02, 1.000000065E-07
        72, 2.285252530E-01, 6.000000184E-02, 1.000000056E-07
        73, 2.283636321E-01, 6.000000117E-02, 1.000000038E-07
        74, 2.282020138E-01, 6.000000118E-02, 1.000000074E-07
        75, 2.280403955E-01, 6.000000118E-02, 1.000000047E-07
        76, 2.278787905E-01, 6.000000073E-02, 1.000000038E-07
        77, 2.277171721E-01, 6.000000073E-02, 1.000000029E-07
        78, 2.275555539E-01, 6.000000073E-02, 1.000000021E-07
        79, 2.273939355E-01, 6.000000073E-02, 1.000000038E-07
        80, 2.272323207E-01, 6.000000162E-02, 1.000000065E-07
        81, 2.270706989E-01, 6.000000073E-02, 1.000000029E-07
        82, 2.269090788E-01, 6.000000028E-02, 1.000000038E-07
        83, 2.267474707E-01, 6.000000296E-02, 1.000000083E-07
        84, 2.265858530E-01, 5.999999916E-02, 1.000000012E-07
        85, 2.264242347E-01, 5.999999917E-02, 1.000000025E-07
        86, 2.262626226E-01, 6.000000078E-02, 1.000000056E-07
        87, 2.261010042E-01, 6.000000079E-02, 1.000000066E-07
        88, 2.259393810E-01, 5.999999949E-02, 1.000000036E-07
        89, 2.257777648E-01, 6.000000006E-02, 1.000000021E-07
        90, 2.256161431E-01, 5.999999918E-02, 1.000000007E-07
        91, 2.254545341E-01, 6.000000162E-02, 1.000000047E-07
        92, 2.252929257E-01, 6.000000029E-02, 1.000000047E-07
        93, 2.251313107E-01, 6.000000118E-02, 1.000000065E-07
        94, 2.249696907E-01, 6.000000073E-02, 1.000000047E-07
        95, 2.248080725E-01, 6.000000073E-02, 1.000000029E-07
        96, 2.246464540E-01, 6.000000073E-02, 1.000000056E-07
        97, 2.244848358E-01, 6.000000073E-02, 1.000000056E-07
        98, 2.243232191E-01, 6.000000118E-02, 1.000000038E-07
        99, 2.241616026E-01, 6.000000162E-02, 1.000000047E-07
       100, 2.239999907E-01, 5.999999939E-02, 9.999999984E-08
