0	9.17412E-07
0.004	0.020310679
0.008	0.037425458
0.012	0.042089114
0.016	0.043981266
0.02	0.050738766
0.024	0.060986159
0.028	0.071334305
0.032	0.080471196
0.036	0.088633099
0.04	0.096039486
0.044	0.10270507
0.048	0.108634894
0.052	0.113895864
0.056	0.118569941
0.06	0.122713914
0.064	0.126363289
0.068	0.129615074
0.072	0.132517599
0.076	0.135108953
0.08	0.137351604
0.084	0.139286572
0.088	0.140995194
0.092	0.1424738
0.096	0.143641626
0.1	0.14465174
0.104	0.145446679
0.108	0.146006902
0.112	0.146464456
0.116	0.146633877
0.12	0.146714212
0.124	0.146590823
0.128	0.146326477
0.132	0.14592041
0.136	0.145351168
0.14	0.144672103
0.144	0.14383778
0.148	0.142910277
0.152	0.141855138
0.156	0.140705385
0.16	0.139482816
0.164	0.138161134
0.168	0.136808231
0.172	0.135376551
0.176	0.133929568
0.18	0.132460426
0.184	0.130971593
0.188	0.12948839
0.192	0.128020876
0.196	0.126536344
0.2	0.12512839
0.204	0.123711216
0.208	0.122312028
0.212	0.12098016
0.216	0.119633465
0.22	0.118342578
0.224	0.117087781
0.228	0.11581939
0.232	0.114617757
0.236	0.113433074
0.24	0.112239636
0.244	0.11110536
0.248	0.109982343
0.252	0.108851607
0.256	0.107763685
0.26	0.106696225
0.264	0.105613993
0.268	0.104556785
0.272	0.103529434
0.276	0.10249589
0.28	0.101451819
0.284	0.100463932
0.288	0.099462004
0.292	0.098454155
0.296	0.097470426
0.3	0.096502835
0.304	0.095525444
0.308	0.094537949
0.312	0.093589503
0.316	0.092640432
0.32	0.091681079
0.324	0.090717146
0.328	0.089790678
0.332	0.088854077
0.336	0.087907975
0.34	0.086959808
0.344	0.086043748
0.348	0.085118323
0.352	0.084182727
0.356	0.083238131
0.36	0.082330753
0.364	0.081412746
0.368	0.080484791
0.372	0.079546012
0.376	0.078632421
0.38	0.077720545
0.384	0.07679839
0.388	0.075864472
0.392	0.074932954
0.396	0.074027238
0.4	0.073110878
