0	0.055729214
0.004	0.19138204
0.008	0.356191114
0.012	0.470123828
0.016	0.534494705
0.02	0.56391043
0.024	0.574337312
0.028	0.574528206
0.032	0.56995508
0.036	0.563966295
0.04	0.557483227
0.044	0.55087668
0.048	0.544259032
0.052	0.537686477
0.056	0.531147794
0.06	0.524654233
0.064	0.51820581
0.068	0.511780061
0.072	0.505377001
0.076	0.49899664
0.08	0.492616524
0.084	0.486247898
0.088	0.479890771
0.092	0.473522684
0.096	0.467154892
0.1	0.460787396
0.104	0.454420213
0.108	0.448030887
0.112	0.441641897
0.116	0.435230789
0.12	0.428820044
0.124	0.422387207
0.128	0.415943528
0.132	0.409477789
0.136	0.402967581
0.14	0.396424159
0.144	0.389769041
0.148	0.383035923
0.152	0.37614638
0.156	0.369145361
0.16	0.362032949
0.164	0.354753154
0.168	0.347440636
0.172	0.339949717
0.176	0.332459885
0.18	0.324825473
0.184	0.317181163
0.188	0.309482198
0.192	0.301739895
0.196	0.29398807
0.2	0.286181975
0.204	0.278377847
0.208	0.270575916
0.212	0.262765101
0.216	0.254968057
0.22	0.247196096
0.224	0.23947202
0.228	0.231740133
0.232	0.224145905
0.236	0.216611442
0.24	0.209081271
0.244	0.201812065
0.248	0.194625806
0.252	0.18745612
0.256	0.180603323
0.26	0.173934129
0.264	0.16727139
0.268	0.160870384
0.272	0.154819153
0.276	0.14877533
0.28	0.142772739
0.284	0.137372544
0.288	0.131980739
0.292	0.12658695
0.296	0.121541673
0.3	0.116756664
0.304	0.111976315
0.308	0.107211923
0.312	0.102908049
0.316	0.098656146
0.32	0.094417353
0.324	0.090236749
0.328	0.086387887
0.332	0.082555254
0.336	0.078739973
0.34	0.074983307
0.344	0.071452898
0.348	0.067945334
0.352	0.064463899
0.356	0.0610195
0.36	0.057804614
0.364	0.054624257
0.368	0.051486054
0.372	0.048396527
0.376	0.045518883
0.38	0.042752095
0.384	0.040057404
0.388	0.037449706
0.392	0.035003629
0.396	0.032816576
0.4	0.030756958
